_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,浙江,1,Java课笔记3,0,25,04月18日 20:42,0,Farewellseagull,male,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,浙江,0,嘉兴招聘 有没有要找销售顾问的啊还有java开发工程师 2嘉兴,0,91,04月18日 20:37,1,谁爱上班_,female,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,广东,2,OOTD今天的广州冷起来了 封校的生活又多了点压抑早上电源机房 下午网页制作 明天项目管理 后天android java真的是万金油专业下午制作京东类型网页居然想去官网直接copy 我真的是奇思妙想喜羊羊 结果还是要自己打 2广州,0,67,04月18日 20:34,0,Youmkeen,male,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,河南,0,零基础学JAVA，下半年去上研究生，想自学java以后找工作。求零基础交友，求大佬带飞。#java##交友##研究生##程序员##考研复试#,0,48,04月18日 20:14,0,练得鹤形似身形,male,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,北京,0,一分钟掌握SpringBean的生命周期#java##程序员##面试##spring# 2北京·国贸CBD LJava加糖去苦留香的微博视频,0,182,04月18日 20:07,0,Java加糖去苦留香,male,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,unknown,0,计算机毕设 毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月18日 20:07,0,笛沫Sunny,female,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,unknown,0,毕业设计 毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月18日 20:07,0,笛沫Sunny,female,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,福建,2,java！你！是！我的！！神！！！加油！迟小葵！！！,0,190,04月18日 20:01,3,昏昏不昭昭,female,,,
Java_Mon_Apr_18_000000_CST_2022_20.json,unknown,0,java！你！是！我的！！神！！！加油！迟小葵！！！,0,1.3万,04月18日 20:00,0,GMC_Career,male,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,天津,0,【狂神说Java】Docker最新超详细版教程通俗易懂#哔哩哔哩动画# O【狂神说Java】Docker最新超详细版教程通俗易懂,0,26,04月18日 20:00,0,闲杂人等Alex,male,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,unknown,2,我们坐在高高的虾壳上听老虾讲过去的故事有没有姐妹是学信息安全或计算机网络的高手啊对于这种编程题目用JAVA或Python做，我有好多问题想问已经要疯了,0,517,04月18日 21:59,7,猩猩艾点灯,female,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,unknown,0,我们坐在高高的虾壳上听老虾讲过去的故事有没有姐妹是学信息安全或计算机网络的高手啊对于这种编程题目用JAVA或Python做，我有好多问题想问已经要疯了,0,21,04月18日 21:50,0,初之君君,female,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,重庆,0,java杀我 敲代码敲到吐血,0,659,04月18日 21:36,2,晚星落山,female,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,北京,0,围了两层围脖的小Java#Java的世界#,0,1010,04月18日 21:33,0,唐门教主V,female,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,unknown,0,不会写java 好烦 我能干嘛,0,3,04月18日 21:31,0,·云桃小丸·,female,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,中国香港,8,java女工 L隔壁旺仔女孩的微博视频,0,427,04月18日 21:23,0,隔壁旺仔女孩,female,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,福建,0,java学的好烂啊拼搏百天 我要成为后端人上人,0,97,04月18日 21:07,1,多啦阿弄_vvan,male,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,unknown,0,minecraft有没有朋友知道为什么java版家附近会一直刷劫掠吗，就是啥也没干在装修家里一会就刷一队劫掠一会就刷一队劫掠，如果把邻近64格全部点亮亮度7以上还会刷吗,0,307,04月18日 21:02,0,日光橘的小泡芙,female,,,
Java_Mon_Apr_18_000000_CST_2022_21.json,上海,0,我怎么这么菜，今天是看不懂java的第二天,0,557,04月18日 21:02,4,一个记性很差的道长_兮离,male,,,
Java_Mon_Apr_18_000000_CST_2022_22.json,天津,0,docker初级课程就这么结束了~接着看中高级【狂神说Java】Docker最新超详细版教程通俗易懂#哔哩哔哩动画# O【狂神说Java】Docker最新超详细版教程通俗易懂,0,26,04月18日 21:02,0,闲杂人等Alex,male,,,
Java_Mon_Apr_18_000000_CST_2022_22.json,浙江,1,Java课本和花边玻璃碗贴合的天衣无缝 让这碗泡面吃的更香更美味,0,152,04月18日 22:41,0,白白豆汤,female,,,
Java_Mon_Apr_18_000000_CST_2022_22.json,河北,0,学java一点也不开心b事忒多,0,206,04月18日 22:39,0,uooyaD_,male,,,
Java_Mon_Apr_18_000000_CST_2022_22.json,广东,5,喜欢但是不能在pyq发的照片 ??好大（没有p！）是java睡醒拍的哈哈哈哈哈哈 我觉得很可爱捏,0,205,04月18日 22:25,2,#NAME?,female,,,
Java_Mon_Apr_18_000000_CST_2022_22.json,新疆,0,喜欢但是不能在pyq发的照片 ??好大（没有p！）是java睡醒拍的哈哈哈哈哈哈 我觉得很可爱捏,0,1万,04月18日 22:18,0,学富快五车的球财姐,female,,,
Java_Mon_Apr_18_000000_CST_2022_22.json,unknown,2,写java的时候脑袋怎么可以这么??，当年学的都还给hjw了,0,482,04月18日 22:06,0,芝士啵唧芒芒,female,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,unknown,0,Java顺顺利利,0,2,04月18日 22:01,0,你叫乜名呀,male,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,unknown,0,今天看了一页Java，额外看书不是上班。看的时候脑子里老是想起我的老师们，上的一门门课，如果我都记住了，此刻就能融会贯通了，可是我没有，只能想到老师讲过这个地方。啥时候能啃完这卷呢。那我不得怼遍实施无敌手哈哈哈哈,0,70,04月18日 23:31,2,富婆是我哦,female,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,unknown,0,突然学会java和高数，或者赐给我一个会高数java物理全能的男朋友//@休闲璐:最近真的很需要互联网上的一点好消息??//@江南大野花:求求了??//@字幕少女:先谢??//@成都市精神内科副主任:暴富//@十只汪:先谢谢??//@开封府的小黑喵: //@容修:让我收到快递,0,4,04月18日 23:31,0,Chonghkya,male,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,辽宁,0,谁也别想再给老娘踢皮球，??。。。。开发，做数据，还得给java讲业务知识，我真的跪谢，没给我发tl的工资哇？还让我向am确认好再给你分活，老娘才进项目半年多，把你工资给我，你回家吧！！,0,118,04月18日 23:28,1,苏Ivy呀,female,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,unknown,0,毕业设计毕业设计#计算机毕业设计# 我又来接单啦！java计算机毕设，计算机计算机毕业设计，java，jsp，Servlet，springboot，Mybatis，springmvc，hibernate，vue，Html，PHP，安卓，小程序，Asp等等，需要的同学赶快来找我吧,0,247,04月18日 23:24,1,乄藍屾灬灬,male,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,unknown,0,有base杭州的区块链技术相关从业人员吗java/go/python/产品经理均可，求推荐,0,1854,04月18日 23:24,0,多点开心omy,female,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,unknown,0,设计 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月18日 23:24,0,笛沫Sunny,female,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,unknown,0,毕业设计 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月18日 23:23,0,笛沫Sunny,female,,,
Java_Mon_Apr_18_000000_CST_2022_23.json,unknown,0,计算机毕设 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月18日 23:23,2,笛沫Sunny,female,,,
Java_Mon_Apr_25_000000_CST_2022_0.json,浙江,5,本人擅长Ai、Fw、Br、Pr、ld、Ps等软件的安装与卸载，精通CSS、JavaScript、PHP、ASP、C、C++、C#、Java Ruby、Lua、python、Objective--CActionScript Pascal、等单词的拼写，熟悉Windows、Linux、Mac Android、IOS、WP8等系统的开关机。谢谢你的关注,0,104,04月18日 23:01,1,这辈子没亲过女人,male,,,
Java_Mon_Apr_25_000000_CST_2022_0.json,上海,0,我好蠢 因为虚拟机打不开 急着卸载软件重新安装 结果卸载不成功 java还被我删了 现在java也不能卸载了 我真的好痛苦 我甚至再也不想写代码了(不是的 还是觉得很有趣） 可是java怎么卸载 来个人帮帮我#eclipse##java#JAVA软件开发,0,11,04月25日 00:29,3,小屁孩日记2022,female,,,
Java_Mon_Apr_25_000000_CST_2022_0.json,上海,0,知识可以通过性传播吗？想学Java,0,27,04月25日 00:28,0,_AXNI,female,,,
Java_Mon_Apr_25_000000_CST_2022_1.json,广东,2,为什么每次都是在深夜出现JAVA要重装重新配置的问题啊 现在还要重新配置tomcat 我真的会谢,0,182,04月25日 00:24,3,小企鹅馅的汤圆儿,female,,,
Java_Mon_Apr_25_000000_CST_2022_1.json,unknown,0,早八又是致死高数 Java都没那么让我讨厌 高数凭yjb一己之力被窝永久拉进黑名单,0,3,04月25日 01:49,0,倒霉绵羊,female,,,
Java_Mon_Apr_25_000000_CST_2022_1.json,广东,0,。还有外国文学//@铁板苏苏:古代文学，现代文学，古代汉语，现代汉语//@最后一杯Tequila:Java C/C++ Python PHP,2,173,04月25日 01:24,4,这不有手就行_,female,,,
Java_Mon_Apr_25_000000_CST_2022_1.json,河北,0,古代文学，现代文学，古代汉语，现代汉语//@最后一杯Tequila:Java C/C++ Python PHP,3,43,04月25日 01:14,0,铁板苏苏,female,,,
Java_Mon_Apr_25_000000_CST_2022_2.json,日本,1,电脑用了3年了，java python 环境全装在D盘，直到今天装vue居然发现D盘权限不知道什么时候被改了？？真吓人,0,125,04月25日 01:12,2,_王子嗨嗨嗨嗨,male,,,
Java_Mon_Apr_25_000000_CST_2022_3.json,江苏,3,讨厌JAVA也讨厌学设计，我没有程序员细胞也没有美术细胞要是大学能学点自己喜欢并且能学懂的东西，我会不会幸福一点,0,1067,04月25日 02:33,0,铁甲小洒,female,,,
Java_Mon_Apr_25_000000_CST_2022_3.json,unknown,0,我说要整php，java老师让我学java，不我现在就想快速开发，来吧php。（顺嘴一提，asp.net是真的辣鸡，不建议使用）,0,18,04月25日 03:50,1,OE_橘子_233,male,,,
Java_Mon_Apr_25_000000_CST_2022_3.json,瑞典,1,#人间松弛# Java Island SUNSET 2荷兰·Amsterdam,0,428,04月25日 03:44,0,凯瑟琳糖,female,,,
Java_Mon_Apr_25_000000_CST_2022_5.json,上海,5,我一定严格按照如下计划学习不焦虑：6月之前学完SQL，Linux，数据结构，计组，JAVA，七月学完Numpy和Panda8月去美国之前撸完算法导论，线代和概率论去美国之后开始搞Hadoop 和Hive SQL和机器学习 。,0,24,04月25日 03:35,0,覆盆子乐章,female,,,
Java_Mon_Apr_25_000000_CST_2022_7.json,浙江,1,我一定严格按照如下计划学习不焦虑：6月之前学完SQL，Linux，数据结构，计组，JAVA，七月学完Numpy和Panda8月去美国之前撸完算法导论，线代和概率论去美国之后开始搞Hadoop 和Hive SQL和机器学习 。,0,783,04月25日 05:37,0,小虾米yss,male,,,
Java_Mon_Apr_25_000000_CST_2022_8.json,广西,4,我一定严格按照如下计划学习不焦虑：6月之前学完SQL，Linux，数据结构，计组，JAVA，七月学完Numpy和Panda8月去美国之前撸完算法导论，线代和概率论去美国之后开始搞Hadoop 和Hive SQL和机器学习 。,4,1.3万,04月25日 07:45,1,zhh-4096,male,,,
Java_Mon_Apr_25_000000_CST_2022_8.json,江苏,0,程序员的数学课重学数据结构与算法奈学java P7架构师课程共享：wwsspe 请备注微博,0,60,04月25日 08:56,1,wwsspe,female,,,
Java_Mon_Apr_25_000000_CST_2022_8.json,unknown,2,Java哥无处不在，有点恐怖了,0,58,04月25日 08:55,6,Quildren_公式,female,,,
Java_Mon_Apr_25_000000_CST_2022_8.json,江苏,0,黑马java架构师奈学Java资深研发工程师1期开课吧名企课程共享：wwsspe 请备注微博,0,60,04月25日 08:53,0,wwsspe,female,,,
Java_Mon_Apr_25_000000_CST_2022_8.json,江苏,0,微专业构建一线互联网企业Web前端全栈知识大厂学院高阶班java并发编程面试重学操作系统课程共享：wwsspe 请备注微博,0,60,04月25日 08:53,0,wwsspe,female,,,
Java_Mon_Apr_25_000000_CST_2022_8.json,unknown,1,微专业构建一线互联网企业Web前端全栈知识大厂学院高阶班java并发编程面试重学操作系统课程共享：wwsspe 请备注微博,3,34.6万,04月25日 08:52,0,CSDN,male,,,
Java_Mon_Apr_25_000000_CST_2022_8.json,广东,0,马中化 马政经 马原理 马发史//@这不有手就行_:。还有外国文学//@铁板苏苏:古代文学，现代文学，古代汉语，现代汉语//@最后一杯Tequila:Java C/C++ Python PHP,1,635,04月25日 08:28,0,lycheeeee·,female,,,
Java_Mon_Apr_25_000000_CST_2022_8.json,陕西,0,????????????????2022-04-25 计划：Java IO 2小时,0,240,04月25日 08:22,0,alwaysrl_9,female,,,
Java_Mon_Apr_25_000000_CST_2022_9.json,北京,28,????????????????2022-04-25 计划：Java IO 2小时,2,20万,04月25日 08:10,1,刘经纬老师,male,,,
Java_Mon_Apr_25_000000_CST_2022_9.json,黑龙江,1,#哈尔滨UI设计培训#UI界面设计～舞蹈类APP设计分享#哈尔滨Java编程培训##哈尔滨Python编程培训#,0,59,04月25日 09:55,0,哈尔滨森大计算机设计培训学校,female,,,
Java_Mon_Apr_25_000000_CST_2022_9.json,上海,0,Java,0,79,04月25日 09:46,0,红色的围巾,female,,,
Java_Mon_Apr_25_000000_CST_2022_9.json,unknown,1,Java,0,157,04月25日 09:44,0,蠢货快点去学习,female,,,
Java_Mon_Apr_25_000000_CST_2022_9.json,安徽,1,丝血逃生＝Java课堂作业掐点提交,0,77,04月25日 09:31,0,别猜我只是一只羊,female,,,
Java_Mon_Apr_25_000000_CST_2022_9.json,unknown,0,string 对象不可变 java11以前用private final 修饰char数组 char[] value 并且没有暴露修改char数组的方法 所以string不可变，都是返回新的string对象,0,48,04月25日 09:26,1,丿初夏的雨点,male,,,
Java_Mon_Apr_25_000000_CST_2022_9.json,unknown,2,#毕业设计##计算机毕业设计##毕设#毕业设计做好再付，计算机 软件 设计指导，Java，Python，PHP，jsp web，人脸识别，安卓Android，毕设指导，代码讲解指导 。姐妹们，毕设 滴滴我哟,0,2487,04月25日 09:17,4,胖朱迪的半口奶酪,female,,,
Java_Mon_Apr_25_000000_CST_2022_9.json,unknown,1,#小米裁员北航22届应届生#虽然我配不上大厂 但是我感觉这真的太可怕了 （还是java 都有点不敢转了）,0,63,04月25日 09:06,0,Loahihz,male,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,天津,0,小田嘚嘚嘚面向对象的高级语言有3vc++java,0,66,04月25日 09:06,0,十步虾亿仁,female,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,山东,0,java啥时候与时俱进一下？,0,486,04月25日 10:52,0,EpiphanyInTime,male,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,北京,1,那个啥，刚才说到IIS，以前基本上就是用作Web服务器嘛。现在Java、.Net、Python啥的Web应用都自己开端口了，甚至直接放docker了，IIS市场是不是更小了，人Nginx好歹可以做反向代理、端口代理（这些性能也还行哈），甚至还可以做流媒体服务器（我还用过）。,0,1624,04月25日 10:51,2,Rex牙醫,male,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,黑龙江,0,刚才挂着java课睡觉 做梦都在打代码梦里也不放过我,0,6,04月25日 10:51,5,绿色的大番茄,female,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,unknown,0,计算机毕设毕设毕设计算机毕设#毕业设计##计算机毕业设计##毕设#毕业设计做好再付，做好再付。计算机 软件 设计，Java，Python，PHP，jsp web，安卓Android。兄弟姐妹们，毕设滴滴我哟,0,113,04月25日 10:46,0,摇落秋弦,female,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,浙江,0,救命 java课怎么一点也听不进去,0,74,04月25日 10:44,0,iamgonnamakeit-,female,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,内蒙古,0,Java 串行、并行算法 矩阵乘法 O网页链接,0,5.1万,04月25日 10:37,0,数学中国网,male,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,河北,1,我糙拟吗 把Java下c盘了,0,853,04月25日 10:30,0,Riskyptic,male,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,黑龙江,0,突然刷到湛蓝回忆的视频了想起自己以前真是天天玩gal啊 在家玩电脑整镜像翻译上课玩手机java曾经认识的资源大神们连联系方式都??了要不然还想搞ps2端的春风协奏曲来玩当然其实豪言壮语背后也没那个心力就是了啥都比不上当社畜赚钱,0,433,04月25日 10:24,1,人类肃清计划,female,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,中国香港,0,不负众望的java拜拜了您,0,120,04月25日 10:24,0,·薯片販賣機·,female,,,
Java_Mon_Apr_25_000000_CST_2022_10.json,重庆,5,猫猫被java老师捉住了命运的喉咙，哈哈哈哈 猫猫有什么错，猫猫也学不懂java，好可爱好可爱!!猫:你有礼貌java老师:下次还点你起来回答问题,0,185,04月25日 10:07,4,星期三要和我见面吗,female,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,湖北,0,普华永道 德勤 毕马威 安永//@lycheeeee·:马中化 马政经 马原理 马发史//@这不有手就行_:。还有外国文学//@铁板苏苏:古代文学，现代文学，古代汉语，现代汉语//@最后一杯Tequila:Java C/C++ Python PHP,0,50,04月25日 10:04,0,Serjune-,female,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,上海,0,普华永道 德勤 毕马威 安永//@lycheeeee·:马中化 马政经 马原理 马发史//@这不有手就行_:。还有外国文学//@铁板苏苏:古代文学，现代文学，古代汉语，现代汉语//@最后一杯Tequila:Java C/C++ Python PHP,0,373,04月25日 11:59,0,tourismthailand,male,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,unknown,0,软件测试之 java自动化测试入门尚学堂百战程序员软件测试老男孩sql中级dba课程共享 ABK5455 请备注微博,0,29,04月25日 11:48,1,麦佶丶小七,female,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,上海,0,C JAVA Python Swift,0,63,04月25日 11:47,0,神透明人间疾苦要多喝养乐多,female,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,重庆,0,发布了头条文章：《学员故事 | 他从房地产转行Java开发拿到了13K的薪资》 O学员故事 | 他从房地产转行Java开发拿到了13K的薪资,0,54,04月25日 11:46,0,源码时代重庆分校,male,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,江苏,2,上午java下午英语，我死了得了,0,96,04月25日 11:44,0,石玺彤今天和我结婚了没,male,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,湖北,2,java期中测评前最后一次拍照 L橙鱼肥肥肥的微博视频,0,46,04月25日 11:38,0,橙鱼肥肥肥,female,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,unknown,0,java期中测评前最后一次拍照 L橙鱼肥肥肥的微博视频,0,157,04月25日 11:37,0,南宁企业招聘,female,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,美国,15,java做并行编程也太难受了吧，c/c++在做并行编程方面真是有天然的优势，cuda openmp mpi都很好用,0,2915,04月25日 11:24,1,Caldera杨,male,,,
Java_Mon_Apr_25_000000_CST_2022_11.json,unknown,0,java做并行编程也太难受了吧，c/c++在做并行编程方面真是有天然的优势，cuda openmp mpi都很好用,0,131,04月25日 11:21,0,GMC投行咨询求职小助手,female,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,天津,3,成功被java课劝退 每次上java课的时候都是我想退学的日子计算机 L0小周小周能睡一周l的微博视频,0,8,04月25日 11:04,2,0小周小周能睡一周l,female,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,unknown,0,程序猿的内功修炼，学好算法与数据结构Java秒杀系统方案优化 高性能高并发实战PHP2015-Redis视频教程-videoshell高级【2016最新】课程共享?uu66uc 请备注微博,0,823,04月25日 12:48,1,sireJin,male,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,unknown,3,最后一个作业了但是也真的好难??想想这些煎熬都只是为了能及格??就还是很难过我也不知道我下次打开java是啥时候了可能永远都不会了,0,88,04月25日 12:48,0,Benzodiazepine安眠药,female,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,unknown,1,Redis从入门到高可用，分布式实践Java开发企业级权限管理系统PHP秒杀系统 高并发高性能的极致挑战看得见的算法 7个经典应用诠释算法精髓课程共享?uu66uc 请备注微博,0,823,04月25日 12:44,1,sireJin,male,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,辽宁,1,出异常了### Cause: java.sql.SQLException: Column count doesn't match value count at row 1,0,5,04月25日 12:36,1,暗影咸鱼2022重新努力,male,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,unknown,0,嵌入式开发 朱有鹏奈学教育P7架构师1期【完结】马士兵Java零基础后端工程师恋上数据结构与算法第三季课程共享 ABK5455 请备注微博,0,29,04月25日 12:34,1,麦佶丶小七,female,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,unknown,0,分布式事务 解决数据一致性[传智播客]最适合自学的C++基础视频STL实战开发java视频教程2021课程共享 ABK5455 请备注微博,0,29,04月25日 12:31,1,麦佶丶小七,female,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,unknown,2,java日志那些事儿-日志野史 O网页链接,0,4.8万,04月25日 12:25,0,开发者头条,male,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,unknown,0,发布了头条文章：《想拿高薪，就选Java！》 O想拿高薪，就选Java！,0,825,04月25日 12:00,0,叩丁狼教育,male,,,
Java_Mon_Apr_25_000000_CST_2022_12.json,浙江,1,我的世界：1.19新版本BUG出现！Java版也有穿墙特性？我的世界 L裤子大恶魔吖的微博视频,0,7.8万,04月25日 12:00,1,裤子大恶魔吖,male,,,
Java_Mon_Apr_25_000000_CST_2022_13.json,unknown,0,2武汉·华清远见嵌入式培训武汉分中心(武汉工程大学) 一周纪要24期 ~拜访高校之#武昌理工学院# #湖北商贸学院# 项目展示之#java# #h5# ~#生活不会辜负每一个努力的人#2武汉·华清远见嵌入式培训武汉分中心(武汉工程大学) L武汉华清远见的微博视频,0,4819,04月25日 12:00,0,武汉华清远见,female,,,
Java_Mon_Apr_25_000000_CST_2022_13.json,四川,0,2武汉·华清远见嵌入式培训武汉分中心(武汉工程大学) 一周纪要24期 ~拜访高校之#武昌理工学院# #湖北商贸学院# 项目展示之#java# #h5# ~#生活不会辜负每一个努力的人#2武汉·华清远见嵌入式培训武汉分中心(武汉工程大学) L武汉华清远见的微博视频,0,248,04月25日 13:52,0,木子三三三,female,,,
Java_Mon_Apr_25_000000_CST_2022_13.json,云南,0,IT入行技术体验周今日体验岗位：软件测试体验官：Java项目总监 龚星霖时间约起来,0,5,04月25日 13:46,0,昆明华信智原,female,,,
Java_Mon_Apr_25_000000_CST_2022_13.json,辽宁,1,### Cause: java.sql.SQLException: Incorrect integer value: 'kkkkk' for column 'tpid' at row 1,0,5,04月25日 13:37,1,暗影咸鱼2022重新努力,male,,,
Java_Mon_Apr_25_000000_CST_2022_13.json,辽宁,0,出异常了### Cause: java.sql.SQLSyntaxErrorException: Table 'fantasy.tb' doesn't exist,0,5,04月25日 13:24,3,暗影咸鱼2022重新努力,male,,,
Java_Mon_Apr_25_000000_CST_2022_13.json,湖北,2,通信工程 有会通信概预算 3dMax 移动网络优化 Java程序设计的吗 马上期末考试 告诉我怎么写就行 有偿有偿有偿,0,39,04月25日 13:15,7,或许我开枪了,female,,,
Java_Mon_Apr_25_000000_CST_2022_14.json,湖北,1,预计考Java前我能瘦到72kg（饭前）,1,63,04月25日 13:03,0,我我我我我门卫王大爷,male,,,
Java_Mon_Apr_25_000000_CST_2022_14.json,山东,0,5点睡觉我没烦有病舍友故意大声吵我下床我没烦头疼吃炸鸡我没烦JAVA没写我没烦一堆东西没弄我没烦洗澡甲片丢了我真的是要哭死了,0,11,04月25日 14:31,0,nbcfindm,female,,,
Java_Mon_Apr_25_000000_CST_2022_14.json,广东,1,5点睡觉我没烦有病舍友故意大声吵我下床我没烦头疼吃炸鸡我没烦JAVA没写我没烦一堆东西没弄我没烦洗澡甲片丢了我真的是要哭死了,0,41,04月25日 14:26,1,自定义惊禧,female,,,
Java_Mon_Apr_25_000000_CST_2022_14.json,unknown,0,5点睡觉我没烦有病舍友故意大声吵我下床我没烦头疼吃炸鸡我没烦JAVA没写我没烦一堆东西没弄我没烦洗澡甲片丢了我真的是要哭死了,0,1,04月25日 14:18,0,章鱼小年子,male,,,
Java_Mon_Apr_25_000000_CST_2022_14.json,江苏,1,java组合,0,24,04月25日 14:06,1,关于德彪范的一切,male,,,
Java_Mon_Apr_25_000000_CST_2022_15.json,安徽,0,明天开始线下课 也终于把Java作业给写完了 （其实还是很想线上课,0,84,04月25日 14:04,0,nananlll,male,,,
Java_Mon_Apr_25_000000_CST_2022_15.json,北京,1,两分钟掌握SpringBPP程序员#编程##面试干货##java#职场 2北京 LJava加糖去苦留香的微博视频,0,182,04月25日 15:44,0,Java加糖去苦留香,male,,,
Java_Mon_Apr_25_000000_CST_2022_15.json,安徽,2,我学了金融 基金 征信 统计 甚至还有java sql你却以为我只会发烧？？？,0,415,04月25日 15:32,6,摆烂小毕,female,,,
Java_Mon_Apr_25_000000_CST_2022_15.json,广东,0,无语了无语！！！！我要是还会java我在这里？,0,1,04月25日 15:31,0,时懿壹,female,,,
Java_Mon_Apr_25_000000_CST_2022_15.json,unknown,0,Java开发必装的软件有哪些？ OJava开发必装的软件有哪些？,0,5,04月25日 15:29,0,如易57,female,,,
Java_Mon_Apr_25_000000_CST_2022_15.json,美国,0,今日睡前读物 head first java,0,315,04月25日 15:18,0,friedchickenwaffle000905,female,,,
Java_Mon_Apr_25_000000_CST_2022_15.json,湖北,1,今日睡前读物 head first java,0,1398,04月25日 15:14,0,北大青鸟职业教育湖北校区,female,,,
Java_Mon_Apr_25_000000_CST_2022_15.json,上海,2,考研都考上了，我不信学不会个JAVA。淦！,0,268,04月25日 15:07,0,小童的咖啡牛奶不加糖,female,,,
Java_Mon_Apr_25_000000_CST_2022_16.json,江苏,0,「半圆学社」［打造IT实战精英］全程配备Mac笔记本教学质量保障专业师资团队小班化教学#半圆学社##IT培训##JAVA# 2南京·半圆学社,0,5.1万,04月25日 15:00,0,半圆学社,male,,,
Java_Mon_Apr_25_000000_CST_2022_16.json,unknown,0,Java 线程池的实现原理，你真的理解吗？OJava 线程池的实现原理，你真的理解吗？,0,1135,04月25日 16:51,0,子夜来风,male,,,
Java_Mon_Apr_25_000000_CST_2022_16.json,黑龙江,2,Java 线程池的实现原理，你真的理解吗？OJava 线程池的实现原理，你真的理解吗？,1,326,04月25日 16:45,0,乌鹊magpie,female,,,
Java_Mon_Apr_25_000000_CST_2022_16.json,浙江,0,学数据库也逃不过JAVA要用JAVA做数据库的大作业惹,0,1440,04月25日 16:17,2,关于R做大作业版,female,,,
Java_Mon_Apr_25_000000_CST_2022_16.json,江西,3,学数据库也逃不过JAVA要用JAVA做数据库的大作业惹,2,10.8万,04月25日 16:06,0,SegmentFault,female,,,
