_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,,,,
Python_Fri_May_13_000000_CST_2022_8.json,河北,1,河北师范大学Python有没有题库啊家人们,0,1,05月13日 08:46,0,呜呜哇哇6666,female,,,,
Python_Fri_May_13_000000_CST_2022_8.json,江苏,1,May1??2??打卡第五十一天二刷python知识点已经懂得比较透彻了，三天内基础过一遍就要刷真题了#周周的考研日记# 2淮安·淮阴工学院(萧湖校区),0,62,05月13日 08:45,0,一洋的周周,male,,,,
Python_Fri_May_13_000000_CST_2022_8.json,unknown,3,#新书推荐#《机器学习数学基础》系统地阐述机器学习的数学基础知识，以机器学习算法为依据，选取数学知识，并从应用的角度阐述各种数学定义、定理等，侧重于讲清楚它们的应用和实现方法。使用Python来实现各种数学计算，并阐述数学知识在机器学习算法中的应用体现。O网页链接,2,5.4万,05月13日 08:44,0,博文视点Broadview,male,,,,
Python_Fri_May_13_000000_CST_2022_8.json,unknown,1,打开python 顿觉sql友好,0,321,05月13日 08:42,0,陈热水_,female,,,,
Python_Fri_May_13_000000_CST_2022_8.json,上海,0,推荐简书作者：滴答滴答001的文章《python三方库之kafka》Opython三方库之kafka（下载@简书 App，创作你的创作 简书）,0,8,05月13日 08:40,0,焦璐1995,male,,,,
Python_Fri_May_13_000000_CST_2022_8.json,海南,3,如果我要罪 请让法律制裁我而不是让我学Python,0,14,05月13日 08:34,1,桃桃Nebula,female,,,,
Python_Fri_May_13_000000_CST_2022_8.json,广东,3,下面，我以爬取某易云音乐为例，介绍一下我时如何学习python爬虫的：思路:音乐从哪里来？---网站的服务器里怎么从网址里得到音乐？---向网站发起网络请求删选音乐文件下载音乐文件O利用python爬虫爬取网站音乐遇到的坑,4,26.1万,05月13日 08:30,0,互联网分析网,female,,,,
Python_Fri_May_13_000000_CST_2022_8.json,广东,0,我怕了Python老师了 我先把我的作业拍照免得等下又说我没交!,0,7,05月13日 08:30,0,xixiximao333,female,,,,
Python_Fri_May_13_000000_CST_2022_8.json,山东,0,我怕了Python老师了 我先把我的作业拍照免得等下又说我没交!,0,3323,05月13日 08:29,0,IT编程资料馆_看置顶找我,male,,,,
Python_Fri_May_13_000000_CST_2022_8.json,上海,1,上次说这么违心的话还是我爱python,0,87,05月13日 08:25,0,大木生活日记本_,male,,,,
Python_Fri_May_13_000000_CST_2022_8.json,北京,4,《高阶Python：代码精进之路》明日开奖，欢迎参与～,4,78.4万,05月13日 08:17,0,爱可可-爱生活,male,,,,
Python_Fri_May_13_000000_CST_2022_8.json,北京,24,《高阶Python：代码精进之路》明日开奖，欢迎参与～,0,20万,05月13日 08:04,7,刘经纬老师,male,,,,
Python_Fri_May_13_000000_CST_2022_8.json,德国,0,千辛万苦搭java环境 完事了发现java的jcuda不支持我们系统所以最后还是得用python一切都从头开始 基于python搭新的环境 所有code都重写搞到两点还没搞完 几小时之后就要开会了我是为谁辛苦为谁甜…,0,188,05月13日 08:04,0,香芋小狗派,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,北京,0,你用 Python 做过什么有趣的数据挖掘/分析项目？。by 丁香标讯与报告库 ?? O网页链接 来源：@知乎,0,44,05月13日 08:01,0,丁香标讯与报告平台,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,河南,2,昨天下午的python课,0,14,05月13日 09:59,5,#NAME?,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,0,#毕业设计##计算机毕业设计##毕设#毕业设计接近尾声了，手上的项目快结束了，可以做比较急的，免费加急。计算机 软件 课程设计，毕业设计指导，Java，Python，PHP，jsp web，人脸识别，安卓Android，机器学习，毕设指导，代码讲解指导 。,0,112,05月13日 09:59,1,摇落秋弦,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,浙江,0,对于我这个只会到处找轮子的我来说，当我找到一个R语言很好的代码想找个软件转为Python实现，这个时候,0,284,05月13日 09:57,0,·VON·,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,0,可代做应用统计专业难度不大的作业，比如统计案例分析，python，R，数理统计与概率论等相关作业有需要可以加QQ：3550074790,0,3,05月13日 09:57,0,勋章菇凉,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,中国香港,1,【反斗限免】 免费获取电子书 Python Reinforcement Learning[$35.99→0]丨packtpub.com 是一家电子书网站，目前在上面它们每天都会赠送一本电子书，今天送的是这本 Python Reinforcement Lea... O网页链接,0,7.6万,05月13日 09:56,0,Apprcn反斗软件,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,浙江,0,上班三年自学了c# qt 和MFC 的c++ 过段日子还要开始啃chisel 和verilog 我是来上班的还是来上学的 我的Python已经快忘光了，纯纯白学。,1,19,05月13日 09:55,0,pathetic_LX,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,1,从0开始学python第一天要把前四个实验搞懂祝我成功,0,37,05月13日 09:51,0,松子昕昕昕_,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,上海,1,大早上爬起来做核酸连赶着又要考python是真的困??一边敲代码一边打了十几个哈欠??脑子是真的转不动了,0,124,05月13日 09:50,0,Luminiscencia__,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,0,发布了头条文章：《pycharm pro for mac(Python编辑开发)2022.1.1中文》 Opycharm pro for mac(Python编辑开发)2022.1.1中文,0,54,05月13日 09:50,0,那个女孩说888,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,1,今日份开心：今天Python课老师不在，还吃了青椒肉丝粉不错,0,3,05月13日 09:46,0,店长wu,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,江苏,0,Python和我只能活一个我现在就去亖,0,29,05月13日 09:43,0,Rioockshfed,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,浙江,4,我好作 早八python小测耳机里听的是路小雨脑子里想的是昨天的教案和火锅,0,109,05月13日 09:43,2,Cocukies,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,江苏,2,我是笨比。劳碌命。早上做梦梦见用r语言在画时序图，半梦半醒的时候突然想到昨晚一直在用python画图怎么都画不出来，然后猛然一睁眼下床跑代码，开完电脑才清醒过来这个项目就是需要python来写........然后本着起都起了这样的想法写了两个小时论文现在打算睡个回笼觉。,0,3594,05月13日 09:36,0,#NAME?,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,河北,0,Python如何求两个点之间的距离? - 量位学堂 O网页链接少儿编程#一起家庭教育##教育##编程# @量位学堂Qbit少儿编程,0,2,05月13日 09:36,0,量位学堂,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,山东,0,Python如何求两个点之间的距离? - 量位学堂 O网页链接少儿编程#一起家庭教育##教育##编程# @量位学堂Qbit少儿编程,0,3323,05月13日 09:31,0,IT编程资料馆_看置顶找我,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,河北,0,Python怎么进行因式分解？ - 量位学堂 O网页链接少儿编程#一起家庭教育##教育##编程# @量位学堂Qbit少儿编程,0,2,05月13日 09:29,0,量位学堂,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,0,Python数据分析 ??有大佬知道 下面的数据 怎么按照连续型变量（里面有单变量分析和双变量分析）、分类变量（用数据透视图、频率表那种的）区分吗还有聚合分类,0,14,05月13日 09:29,0,木子祎儿儿,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,江苏,15,Fluent Python (2nd 2022.4 O'Reilly) O网页链接,7,6601,05月13日 09:26,0,SaltTiger,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,云南,10,Fluent Python (2nd 2022.4 O'Reilly) O网页链接,0,108,05月13日 09:25,1,Helen_k47,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,江苏,5,Machine Learning for Financial Risk Management with Python (2021.12 O'Reilly) O网页链接,2,6601,05月13日 09:24,0,SaltTiger,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,陕西,1,不下雨了但又是14度，上python困得直接合眼睡着，本想课间补一觉结果直接得排队做核酸了出教学楼，冷风直接吹醒我去操场的路上冷的只想穿羽绒。西安冷的时候好冷，接近夏天比如五月八月早晚又很凉，南北方真的差别很大工作日早图书馆人好少好多大桌 都空着,0,121,05月13日 09:14,0,hola小y呀,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,0,#毕业设计##计算机毕业设计##毕设#毕业设计做好再付，计算机 软件 设计指导，Java，Python，PHP，jsp web，人脸识别，安卓Android，毕设指导，代码讲解指导 。姐妹们，毕设接近尾声了，还没做的，快来 滴滴我哟,0,2488,05月13日 09:09,1,胖朱迪的半口奶酪,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,2,淮阴师范学院 徐会艳老师的python好过吗？,0,2,05月13日 09:07,1,淮师大冤种,male,,,,
Python_Fri_May_13_000000_CST_2022_9.json,四川,2,一问我认识的人最近在干嘛，学机械的在法考，学心理的在学python，学土木的在学乐理，看来大家属实是都不知道这个社会需要什么人才，不如学点想学的,0,168,05月13日 09:06,1,_鹤书_,female,,,,
Python_Fri_May_13_000000_CST_2022_9.json,unknown,0,Python怎么用Python将冰墩墩和雪容融画在同一页面?我已经画了一个墩墩了，但再加其它元素，都不能呈现出来,0,40,05月13日 09:05,0,琉璃盛夏ly,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,浙江,1,Thanks for python??????,0,189,05月13日 09:04,3,在海边谷德毛宁,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,河南,0,本人擅长Ai、Fw、Br、Pr、ld、Ps等软件的安装与卸载，精通CSS、JavaScript、PHP、ASP、C、C++、C#、Java Ruby、Lua、python、Objective--CActionScript Pascal、等单词的拼写，熟悉Windows、Linux、Mac Android、IOS、WP8等系统的开关机。谢谢你的关注,0,11,05月13日 10:55,0,再来一口肉松小贝,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,江苏,1,Python，浅挂一下吧[发射爱心],0,122,05月13日 10:53,0,平平无奇田富贵bx,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,四川,1,不想学Python 真没明白学来干啥,0,212,05月13日 10:53,0,杀马特猪比,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,unknown,0,《如何预测SQL语句查询时间？》Predictor是基于机器学习且具有在线学习能力的查询时间预测工具。本特性需要拉起python进程AIEngine，用于模型的训练和推理。 O网页链接,0,23,05月13日 10:47,0,小甜甜sunshine002,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,安徽,0,《如何预测SQL语句查询时间？》Predictor是基于机器学习且具有在线学习能力的查询时间预测工具。本特性需要拉起python进程AIEngine，用于模型的训练和推理。 O网页链接,0,1254,05月13日 10:43,2,抱抱我的小月亮,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,unknown,1,投的数据分析岗，进公司莫名其妙就变成了Python算法工程师，是我头太秃了还是脸太油了？您看看我像会算法的人吗？又要重头学图论、算法、数据结构……麻了，人麻了,0,15,05月13日 10:43,7,小小南木呀,male,,,,
Python_Fri_May_13_000000_CST_2022_10.json,湖南,1,好离谱 要QA看得懂java了解内部逻辑 还要懂Python用来做自动化 你让我当超人是吧我这么牛我不如去干开发,0,2351,05月13日 10:41,2,今宵伏笔自找,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,浙江,0,谁懂啊我靠，来图书馆半个小时，刷微博刷了半个小时，python课上就一直在蹲油管蹲微博的机场图，但是真的真的好帅啊，今天的机场将被我永久收藏真的太绝了,0,67,05月13日 10:39,1,nanahaelelu,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,新疆,0,一开始明明设定的是白敬亭 谁懂 聊天一回头上面又是Java又是python的 L不要烦躁了啦的微博视频,0,36,05月13日 10:37,2,不要烦躁了啦,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,浙江,9,《浏览器可运行 Python 代码了！Python 是要前后端通吃了吗？》：O浏览器可运行 Python 代码了！Python 是要前后端通吃了吗？,25,35.3万,05月13日 10:37,7,伯乐在线官方微博,male,,,,
Python_Fri_May_13_000000_CST_2022_10.json,湖北,0,本人擅长Ai、Fw、Fl、Br、Ae、Pr、Id、Ps等软件的安装与卸载，精通CSS、JavaScript、PHP、ASP、C、C＋＋、C#、Java、Ruby、Perl、Lisp、python、Objective-C、ActionScript、Pascal、spss、sas等单词的拼写，熟悉Windows、Linux、Mac、Android、IOS、WP等系统的开关机！！！！！！！,0,1.1万,05月13日 10:29,0,呼求圣洁,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,unknown,1,檀健次 这不是我的python课现状吗乐死我了#檀健次你安全吗花絮#原来秦总和我一样 那我就放心了 @MIC檀健次JC-T,0,68,05月13日 10:29,2,小小小薯条m,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,重庆,0,人生苦短 我学Python (就是一个看答案都看不懂的过程),0,11,05月13日 10:25,0,Lust4Ari,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,unknown,0,人生苦短 我学Python (就是一个看答案都看不懂的过程),0,3,05月13日 10:20,0,话句工,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,北京,15,#Python# 绘图包代码出图，便利性完全上了一个层次。,8,5.2万,05月13日 10:17,2,王厚东-数据分析,male,,,,
Python_Fri_May_13_000000_CST_2022_10.json,unknown,0,#Python# 绘图包代码出图，便利性完全上了一个层次。,0,121,05月13日 10:12,0,日本工作--小梦带你去日本,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,unknown,0,python,0,148,05月13日 10:09,0,Jay986,male,,,,
Python_Fri_May_13_000000_CST_2022_10.json,重庆,1,用python画的冰墩墩，花了我接近三节课的时间才打出来，我的期中作业,1,469,05月13日 10:08,0,坤坤的lc,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,unknown,0,Python求助为啥保存到文件夹 就无法运行了不保存的话 是可以运行的??,0,206,05月13日 10:08,0,moiymian,male,,,,
Python_Fri_May_13_000000_CST_2022_10.json,unknown,3,又到了期末周找小老师的时候了蹲一个会python的,0,79,05月13日 10:05,7,酥酥今天要早睡,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,北京,1,python我真服了你这老6了,0,71,05月13日 10:03,0,Lusttre,female,,,,
Python_Fri_May_13_000000_CST_2022_10.json,浙江,0,好的 今天开始学python,0,3,05月13日 10:01,0,齐刘海鸭鸭,male,,,,
Python_Fri_May_13_000000_CST_2022_11.json,湖北,0,本着学习新知识和练代码的想法去请教老师，结果给了我一份java 代码，祖宗啊，我可是个只会写python的菜狗啊,0,284,05月13日 10:00,0,张小橙喜欢笑,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,辽宁,1,本着学习新知识和练代码的想法去请教老师，结果给了我一份java 代码，祖宗啊，我可是个只会写python的菜狗啊,0,1360,05月13日 11:57,0,赴日工作--冰冰,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,广东,0,微信投放给我的广告：婚纱摄影、同城交友、月子中心……微博投放给我的广告：整牙、嫩肤抗老、早教书籍、亲子装……抖音投放给我的广告：自考本科、成功学、白领excel/python课……我在大数据眼里就酱婶了吗??,1,380,05月13日 11:53,9,星星一点儿都不笨,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,北京,1,我该拿什么来拯救我那岌岌可危的Python,0,38,05月13日 11:51,0,采灰帽的大红狼,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,浙江,1,我真的栓q 既生我 何生python 理四的风最终还是吹倒了我,0,45,05月13日 11:44,1,Twototwo140,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,河北,0,……python 必须要考啊我操，这样算下去5.29才能请假,0,184,05月13日 11:37,0,重生之不愿再当女大,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,unknown,2,今日小目标：六小时学习python搞量化的全套流程 跑出数据写出报告orz,0,97,05月13日 11:35,2,辰星Starain,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,unknown,0,python什么鬼东西啊给我上吐了,0,81,05月13日 11:33,0,吃肥小羊-,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,福建,1,我滴个妈耶//@正经小学生儿:各种动物书，讲得通俗易懂，比如python从入门到实践//@草莓奶油杂货铺:失恋适合看啥书啊,0,500,05月13日 11:32,0,尹恩智是我QQ昵称,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,上海,0,《Python从入门到精通》,0,2,05月13日 11:31,0,我不吃盐须,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,江苏,0,VB还没学懂就开始学Python了??,0,494,05月13日 11:29,2,winkiepyo,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,福建,0,快快下课拜拜python,0,112,05月13日 11:28,0,开心苦瓜汤,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,四川,0,我的Python不能挂,0,449,05月13日 11:22,0,现在去试余温,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,广东,3,Python是老天爷派来打击我自信心的吧但是这个小弟弟真的很厉害,0,170,05月13日 11:21,2,是okk怪,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,unknown,0,python老师忘记了上周说的小测，我真的很难不开心,0,9,05月13日 11:19,2,坏脾气的加油站,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,河北,0,为了我的Python讨论分，某灿复出太多,0,2,05月13日 11:18,0,卑微田狗,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,四川,1,上一节信息技术课 Python好难??余老师给的奶茶,0,6,05月13日 11:17,0,potato77888,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,unknown,1,Python 小测五分钟就开始有人做完了 五分钟开始就一直有椅子的声音 我真的瑞思拜一些理科生55 55 55,0,338,05月13日 11:12,0,原来是橙橙·,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,unknown,0,妈的上个信息课脑子都炸了Python怎么安啊啊,0,1,05月13日 11:11,0,主角游戏开始了吗,female,,,,
Python_Fri_May_13_000000_CST_2022_11.json,unknown,0,Anaconda怎么变得这么难伺候，还是装回原版Python好了,0,7,05月13日 11:10,0,倏忽之间间间,male,,,,
Python_Fri_May_13_000000_CST_2022_11.json,上海,0,Anaconda怎么变得这么难伺候，还是装回原版Python好了,0,1,05月13日 11:09,0,是心一呢,male,,,,
Python_Fri_May_13_000000_CST_2022_11.json,河北,0,大怨种和她的Python课,0,2,05月13日 11:04,1,卑微田狗,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,山东,0,大怨种和她的Python课,0,3323,05月13日 11:04,1,IT编程资料馆_看置顶找我,male,,,,
Python_Fri_May_13_000000_CST_2022_12.json,广西,1,python能不能滚出我的世界 我真的不会写下周一还要期中考 烦死了滚啊,0,1064,05月13日 12:59,0,海无落日,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,unknown,0,2021年最新 Python零基础语法到博客项目实战2021贺岁大数据入门spark3.0入门到精通【资料完整】2020黑马软件测试2020黑马大数据基础班42期 完整资料课程共享? 779893973 请备注微博,0,823,05月13日 12:59,0,sireJin,male,,,,
Python_Fri_May_13_000000_CST_2022_12.json,北京,0,#爱科研背景提升##商科##Python项目应用##量化金融# L爱科研背景提升的微博视频,0,192,05月13日 12:51,0,爱科研背景提升,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,unknown,0,820_玩转 Python 数据分析753_Spring 响应式编程实战729_应用性能分析实战710_趣学设计模式课程共享? 779893973 请备注微博,0,823,05月13日 12:50,0,sireJin,male,,,,
Python_Fri_May_13_000000_CST_2022_12.json,吉林,0,编程谁知道为啥我下完Python打不开编程啊,0,63,05月13日 12:47,1,广阔来西,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,江苏,1,教教我python,0,70,05月13日 12:45,0,小鹿今天要地主了吗,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,加拿大,1,学python学的发烂渣,0,64,05月13日 12:43,1,樱岛没有冬天,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,江苏,1,这可能就是在焦虑明天Python考试的我的现状,0,37,05月13日 12:41,0,郴谦,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,河南,3,这可能就是在焦虑明天Python考试的我的现状,0,3.2万,05月13日 12:39,0,英语每日一句,male,,,,
Python_Fri_May_13_000000_CST_2022_12.json,unknown,2,求一个python大佬！帮我设计代码有偿！谢谢！！！,0,1,05月13日 12:34,4,谢道韫xj,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,上海,0,下午考Python 奇迹再现,0,2148,05月13日 12:33,0,辣笔小鑫oOo,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,北京,0,下午考Python 奇迹再现,0,192,05月13日 12:23,0,爱科研背景提升,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,北京,3,#每日随机一图# by python script,0,3.1万,05月13日 12:22,0,甄星cherish,male,,,,
Python_Fri_May_13_000000_CST_2022_12.json,unknown,0,#NAME?,0,3,05月13日 12:21,0,189今生无悔_795,male,,,,
Python_Fri_May_13_000000_CST_2022_12.json,unknown,0,审计刚走，领导就要我学python，这种苦日子什么时候到头啊,0,16,05月13日 12:20,0,追月亮的兔子IU,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,unknown,0,的搜房网实战36、精通高级RxJava 2响应式编程思想35、Python接口测试框架实战与自动化进阶课程共享：wwsspe 请备注微博,0,3,05月13日 12:17,0,189今生无悔_795,male,,,,
Python_Fri_May_13_000000_CST_2022_12.json,unknown,1,黑色星期五上午体育课测了跳远，跑了三次五十米，快跑了几圈，半条命已无下午系解课预定在充满福尔马林的教室站一下午晚上预定穿高跟鞋发展明天就要考python了通宵预定,0,106,05月13日 12:10,2,dinglingingird,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,unknown,1,本人擅长Ai、Fw、Fl、Br、Ae、Pr、Id、Ps等软件的安装与卸载，精通CSS、JavaScript、PHP、ASP、C、C＋＋、C#、Java、Ruby、Perl、Lisp、python、Objective-C、ActionScript、Pascal、spss、sas等单词的拼写，熟悉Windows、Linux、Mac、Android、IOS、WP8等系统的开关机,0,1126,05月13日 12:09,0,世星阿,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,黑龙江,3,#哈尔滨UI设计培训#ui粉色弥散风格APP设计|界面设计#哈尔滨Java编程培训##哈尔滨Python编程培训#,0,59,05月13日 12:06,2,哈尔滨森大计算机设计培训学校,female,,,,
Python_Fri_May_13_000000_CST_2022_12.json,天津,6,【Hatch 1.0.0 - Modern extensible Python project management】https:///github.com/ofek/hatch Hatch 1.0.0 - 现代、可扩展的 Python 项目管理。,11,93.8万,05月13日 12:00,0,网路冷眼,male,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,【Hatch 1.0.0 - Modern extensible Python project management】https:///github.com/ofek/hatch Hatch 1.0.0 - 现代、可扩展的 Python 项目管理。,0,11,05月13日 12:00,0,六星源课堂,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,浙江,0,别管我了我真的会哭 今天一整天连轴转， 敲完Python代码考高数 考完高数考有机化学实验 然后上创新创业课 然后做核酸 终于看到新鲜的小贺同学了 狠狠想念一个限定高中生霖霖,0,5,05月13日 13:51,0,是阿妍嗷,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,一段清理重复文件的python代码，前后看了好几次，终于看的有点明白了。,0,301,05月13日 13:51,0,疯中散发,male,,,,
Python_Fri_May_13_000000_CST_2022_13.json,北京,12,马上要开始第三门考试了 这学期好快啊好多课都结课了Python空间处理这门课老师真的好贴心，5月报告，6月才交艺术与科学审美实验课只能说苦都吃过了，最后还胡诌了几千字艺术实践报告，应该不会让学弟学妹们选了慕课英语月底就要考试了也就还剩几门专业课还没结课了马上就要回到海淀了,0,164,05月13日 13:47,8,远离蠢勾我真的多谢,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,湖南,3,已经收拾好美美等着回家了 这怎么让我上的下去接下来的python啊,0,50,05月13日 13:42,4,Povyy,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,四川,0,课程共享wwsspe请备注微博03 Python零基础10天进阶班 万门大学02 万--门 完 人---工--能01【万门大学】2018CPA一月特训班（完结）,0,36万,05月13日 13:32,0,瘦子壁纸,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,英国,1,目前出分的所有课里，60分以下的只有生信和Python,0,3,05月13日 13:28,1,小熊iisliew,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,课程共享wwsspe请备注微博06.【职问】像MBB咨询顾问一样做商业分析（更新中）05.【职问】估值建模专题课（更新中）04.Python&Tableau：商业数据分析与可视化（更新中）,0,37,05月13日 13:28,0,米Ya妈咪,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,四川,0,课程共享wwsspe请备注微博06.【职问】像MBB咨询顾问一样做商业分析（更新中）05.【职问】估值建模专题课（更新中）04.Python&Tableau：商业数据分析与可视化（更新中）,0,36万,05月13日 13:27,0,瘦子壁纸,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,甘肃,2,????????????老师，Python我真的努力了??????????????拜托明天考的简单点??????????,0,124,05月13日 13:23,0,豆娃爱睡觉,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,2,#我想和asoul继续走下去#就喜欢跟你们学Java的聊，因为学Java的确实比学python的有点素质，不是说夸你们学python的,1,49,05月13日 13:17,0,参观互联网女厕所,male,,,,
Python_Fri_May_13_000000_CST_2022_13.json,美国,0,我爱python python爱我,0,18,05月13日 13:14,0,认真改了个名字,male,,,,
Python_Fri_May_13_000000_CST_2022_13.json,湖南,0,中午尝试了香蕉奶昔有点稠得兑水 也没啥 就是费酸奶喝咖啡费甜牛奶之前摆烂用Excel画图，果然 python画出来的好看多了。这两天就是画图画图画图机器人,0,12,05月13日 13:10,0,新亦天222,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,课程共享wwsspe请备注微博14成为HR专家的100门必修课13.职场人必学的Python技能课09.馒头商学院,0,86,05月13日 13:07,0,老王莫急,male,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,课程共享wwsspe请备注微博85 【小象学院】Python数据分析 升级版 第二期84 炼数成金：Python数据分析83 用地图说话 - Excel数据地图大全,0,86,05月13日 13:05,0,老王莫急,male,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,课程共享wwsspe请备注微博88 python web麻瓜编程【完结】87 【小象学院】机器学习升级版V86 【小象学院】分布式爬虫实战 第二期,0,86,05月13日 13:05,0,老王莫急,male,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,课程共享wwsspe请备注微博94. 小蚊子python数据分析实战【完结】93.【完结】数据分析思维案例实战92 用Python自动办公，做职场高手【更新中】,0,86,05月13日 13:05,0,老王莫急,male,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,猴博士4小时讲完C语言入门韩顺平最新升级Java+大数据+Python通用版Linux教程-2018年尚硅谷鹅厂大牛亲授Python零基础寒假训练营大讲台《数据仓库设计》课程共享? 779893973 请备注微博,0,185,05月13日 13:04,0,某某家的某某某,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,商业分析全网最新redis+zookeeper架构师必修课 -- 马士兵教育全民一起玩Python 基础篇+提高篇+笔记馒头 新媒体运营证书班（完结）课程共享? 779893973 请备注微博,0,185,05月13日 13:04,0,某某家的某某某,female,,,,
Python_Fri_May_13_000000_CST_2022_13.json,unknown,0,2020黑马C++32期开课吧python大数据全栈分析工程师视频教程13期开课吧·Java企业级分布式架构师010期Java架构师老男孩运维【28期最新完整】课程共享? 779893973 请备注微博,0,185,05月13日 13:01,0,某某家的某某某,female,,,,
